,company,title,salary,location,date
3927,BAANYAN SOFTWARE SERVICES INC,DATA SCIENTIST,"95,000","DETROIT, MI",03/08/2022
3928,DTE ENERGY CORPORATE SERVICES LLC,DATA SCIENTIST,"95,000","DETROIT, MI",04/08/2021
3929,ROCK CENTRAL LLC,DATA SCIENTIST,"96,000","DETROIT, MI",10/22/2020
3930,DTE ENERGY CORPORATE SERVICES LLC,DATA SCIENTIST,"96,000","DETROIT, MI",11/18/2020
3931,QUICKEN LOANS LLC,DATA SCIENTIST,"96,500","DETROIT, MI",12/09/2020
3932,DTE ENERGY CORPORATE SERVICES LLC,DATA SCIENTIST,"97,000","DETROIT, MI",04/07/2022
3933,CWPS,DATA SCIENTIST,"100,000","DETROIT, MI",03/26/2018
3934,ROCK CENTRAL LLC,DATA SCIENTIST,"100,000","DETROIT, MI",09/14/2021
3935,DTE ENERGY CORPORATE SERVICES LLC,DATA SCIENTIST,"100,668","DETROIT, MI",03/11/2022
3936,QUICKEN LOANS INC,DATA SCIENTIST,"113,500","DETROIT, MI",10/21/2019
3937,QUICKEN LOANS INC,DATA SCIENTIST,"113,500","DETROIT, MI",11/13/2019
3938,BAANYAN SOFTWARE SERVICES INC,DATA SCIENTIST,"130,000","DETROIT, MI",02/22/2022
3939,CROWDSKOUT LLC,DATA SCIENTIST,"60,000","WASHINGTON, DC",03/18/2015
3940,CROWDSKOUT LLC,DATA SCIENTIST,"75,000","WASHINGTON, DC",03/19/2018
3941,REPUBLICAN NATIONAL COMMITTEE,DATA SCIENTIST,"75,000","WASHINGTON, DC",03/24/2015
3942,VANDA PHARMACEUTICALS INC,DATA SCIENTIST,"75,000","WASHINGTON, DC",02/06/2018
3943,BOOZ ALLEN HAMILTON INC,DATA SCIENTIST,"78,374","WASHINGTON, DC",03/09/2018
3944,DSQUORUM LLC,DATA SCIENTIST,"80,000","WASHINGTON, DC",05/27/2021
3945,EDUCATION BUSINESS SOLUTIONS INC,DATA SCIENTIST,"84,677","WASHINGTON, DC",02/14/2019
3946,DSQUORUM LLC,DATA SCIENTIST,"85,000","WASHINGTON, DC",05/27/2021
3947,DSQUORUM LLC,DATA SCIENTIST,"85,000","WASHINGTON, DC",05/27/2021
3948,DSQUORUM LLC,DATA SCIENTIST,"85,000","WASHINGTON, DC",02/25/2021
3949,"
 
",null,null,null,null
3950,GRA INCORPORATED,DATA SCIENTIST,"85,000","WASHINGTON, DC",02/18/2016
3951,MEDSTAR HEALTH RESEARCH INSTITUTE,DATA SCIENTIST,"85,282","WASHINGTON, DC",10/28/2021
3952,QXBRANCH LLC,DATA SCIENTIST,"85,342","WASHINGTON, DC",03/15/2018
3953,WORLD WILDLIFE FUND US,DATA SCIENTIST,"85,350","WASHINGTON, DC",08/06/2019
3954,EASTBANC TECHNOLOGIES LLC,DATA SCIENTIST,"89,398","WASHINGTON, DC",04/28/2020
3955,TRUESCRIPTS MANAGEMENT SERVICES LLC,DATA SCIENTIST,"90,000","WASHINGTON, IN",04/08/2020
3956,3ADVANCE LLC,DATA SCIENTIST,"90,000","WASHINGTON, DC",04/14/2020
3957,WORLD WILDLIFE FUND US,DATA SCIENTIST,"93,300","WASHINGTON, DC",01/31/2022
3958,IBM CORPORATION,DATA SCIENTIST,"93,700","WASHINGTON, DC",02/20/2019
3959,IBM CORPORATION,DATA SCIENTIST,"93,700","WASHINGTON, DC",02/26/2019
3960,SATMAP INCORPORATED,DATA SCIENTIST,"94,000","WASHINGTON, DC",01/24/2019
3961,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"94,600","WASHINGTON, DC",11/27/2019
3962,GRA INCORPORATED,DATA SCIENTIST,"97,406","WASHINGTON, DC",05/19/2021
3963,GREYLOCK MCKINNON ASSOCIATES,DATA SCIENTIST,"98,500","WASHINGTON, DC",10/21/2016
3964,ORACLE AMERICA INC,DATA SCIENTIST,"109,346","WASHINGTON, DC",03/10/2020
3965,WP COMPANY LLC,DATA SCIENTIST,"110,000","WASHINGTON, DC",03/13/2017
3966,OPTORO INC,DATA SCIENTIST,"110,000","WASHINGTON, DC",04/23/2019
3967,OPTORO INC,DATA SCIENTIST,"110,000","WASHINGTON, DC",04/24/2019
3968,WP COMPANY LLC,DATA SCIENTIST,"110,000","WASHINGTON, DC",03/09/2018
3969,FISCALNOTE INC,DATA SCIENTIST,"115,000","WASHINGTON, DC",02/17/2016
3970,FISCALNOTE INC,DATA SCIENTIST,"115,000","WASHINGTON, DC",03/14/2016
3971,AFINITI INC,DATA SCIENTIST,"115,000","WASHINGTON, DC",04/13/2020
3972,INCAPSULATE LLC,DATA SCIENTIST,"115,000","WASHINGTON, DC",03/06/2019
3973,OPTORO INC,DATA SCIENTIST,"115,500","WASHINGTON, DC",05/14/2019
3974,EASTBANC TECHNOLOGIES LLC,DATA SCIENTIST,"118,500","WASHINGTON, DC",09/30/2021
3975,ORACLE AMERICA INC,DATA SCIENTIST,"118,593","WASHINGTON, DC",01/14/2020
3976,AFINITI INC,DATA SCIENTIST,"120,000","WASHINGTON, DC",10/07/2020
3977,AFINITI INC,DATA SCIENTIST,"120,000","WASHINGTON, DC",04/27/2020
3978,LIVINGSOCIAL INC,DATA SCIENTIST,"120,000","WASHINGTON, DC",03/02/2015
3979,"




",null,null,null,null
3980,AFINITI INC,DATA SCIENTIST,"120,000","WASHINGTON, DC",04/20/2021
3981,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"124,051","WASHINGTON, DC",10/09/2019
3982,AVENUE GROWTH PARTNERS MANAGEMENT LLC,DATA SCIENTIST,"125,000","WASHINGTON, DC",02/24/2022
3983,WP COMPANY LLC,DATA SCIENTIST,"127,500","WASHINGTON, DC",11/05/2014
3984,FACEBOOK INC,DATA SCIENTIST,"140,000","WASHINGTON, DC",03/09/2015
3985,FACEBOOK INC,DATA SCIENTIST,"145,000","WASHINGTON, DC",07/23/2021
3986,GOOGLE LLC,DATA SCIENTIST,"149,000","WASHINGTON, DC",03/10/2022
3987,BLINKAI TECHNOLOGIES INC,DATA SCIENTIST,"59,340","BOSTON, MA",03/12/2019
3988,ELIASSEN GROUP LLC,DATA SCIENTIST,"74,000","BOSTON, MA",05/17/2021
3989,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"115,380","BOSTON, MA",11/19/2021
3990,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,200","BOSTON, MA",12/23/2016
3991,DATAROBOT INC,DATA SCIENTIST,"182,700","BOSTON, MA",06/08/2018
3992,FIDDLER LABS INC,DATA SCIENTIST,450,"BOSTON, MA",04/29/2021
3993,WAYFAIR LLC,DATA SCIENTIST,"56,139","BOSTON, MA",03/08/2017
3994,FIDELITY BROKERAGE SERVICES LLC,DATA SCIENTIST,"57,221","BOSTON, MA",03/05/2019
3995,WAYFAIR LLC,DATA SCIENTIST,"58,219","BOSTON, MA",03/15/2018
3996,WAYFAIR LLC,DATA SCIENTIST,"58,219","BOSTON, MA",03/14/2018
3997,"
 
",null,null,null,null
3998,RIFINITI INC,DATA SCIENTIST,"60,000","BOSTON, MA",03/17/2017
3999,RIFINITI INC,DATA SCIENTIST,"60,000","BOSTON, MA",03/03/2017
4000,RIFINITI INC,DATA SCIENTIST,"63,045","BOSTON, MA",03/03/2015
4001,RIFINITI INC,DATA SCIENTIST,"63,045","BOSTON, MA",03/03/2015
4002,OWNERIQ INC,DATA SCIENTIST,"63,500","BOSTON, MA",03/12/2015
4003,ARCHWAY HEALTH ADVISORS LLC,DATA SCIENTIST,"65,000","BOSTON, MA",03/29/2021
4004,SONOS INC,DATA SCIENTIST,"68,432","BOSTON, MA",08/12/2021
4005,SONOS INC,DATA SCIENTIST,"68,432","BOSTON, MA",08/12/2021
4006,TREMOR VIDEO INC,DATA SCIENTIST,"68,432","BOSTON, MA",03/11/2017
4007,PLYMOUTH ROCK ASSURANCE CORPORATION,DATA SCIENTIST,"68,432","BOSTON, MA",03/17/2017
4008,BUNKER HILL INSURANCE COMPANY,DATA SCIENTIST,"69,243","BOSTON, MA",03/12/2018
4009,GENERAL HOSPITAL CORPORATION,DATA SCIENTIST,"70,000","BOSTON, MA",07/02/2021
4010,RIFINITI INC,DATA SCIENTIST,"70,000","BOSTON, MA",03/12/2019
4011,GENERAL HOSPITAL CORPORATION,DATA SCIENTIST,"70,000","BOSTON, MA",05/26/2021
4012,NATIONAL FINANCIAL SERVICES LLC,DATA SCIENTIST,"71,094","BOSTON, MA",03/13/2020
4013,PHOTO BUTLER INC,DATA SCIENTIST,"73,486","BOSTON, MA",12/03/2019
4014,AOL ADVERTISING INC,DATA SCIENTIST,"73,715","BOSTON, MA",02/19/2016
4015,WAYFAIR LLC,DATA SCIENTIST,"75,733","BOSTON, MA",08/29/2018
4016,GASBUDDY LLC,DATA SCIENTIST,"75,800","BOSTON, MA",03/04/2019
4017,APPTOPIA INC,DATA SCIENTIST,"75,800","BOSTON, MA",03/08/2018
4018,WAYFAIR LLC,DATA SCIENTIST,"76,294","BOSTON, MA",03/08/2019
4019,COGNOMOTIV INC,DATA SCIENTIST,"76,315","BOSTON, MA",03/28/2022
4020,WAYFAIR LLC,DATA SCIENTIST,"76,357","BOSTON, MA",02/05/2020
4021,PARTNERS HEALTHCARE SYSTEM INC,DATA SCIENTIST,"76,461","BOSTON, MA",08/22/2019
4022,FM:SYSTEMS GROUP LLC,DATA SCIENTIST,"76,523","BOSTON, MA",04/20/2021
4023,FM:SYSTEMS GROUP LLC,DATA SCIENTIST,"76,523","BOSTON, MA",03/02/2021
4024,FM:SYSTEMS GROUP LLC,DATA SCIENTIST,"76,523","BOSTON, MA",04/20/2021
4025,WAYFAIR LLC,DATA SCIENTIST,"77,854","BOSTON, MA",03/05/2018
4026,WAYFAIR LLC,DATA SCIENTIST,"77,854","BOSTON, MA",03/06/2018
4027,"




",null,null,null,null
4028,WAYFAIR LLC,DATA SCIENTIST,"77,854","BOSTON, MA",03/05/2018
4029,AOL ADVERTISING INC,DATA SCIENTIST,"78,603","BOSTON, MA",03/03/2017
4030,BOOZ ALLEN HAMILTON INC,DATA SCIENTIST,"79,400","BOSTON, MA",03/19/2019
4031,OWNERIQ INC,DATA SCIENTIST,"80,000","BOSTON, MA",03/20/2017
4032,PANORAMA EDUCATION INC,DATA SCIENTIST,"80,000","BOSTON, MA",02/25/2015
4033,SHIFT TECHNOLOGY INC,DATA SCIENTIST,"81,307","BOSTON, MA",09/02/2021
4034,DELOITTE CONSULTING LLP,DATA SCIENTIST,"82,000","BOSTON, MA",11/19/2019
4035,PANORAMA EDUCATION INC,DATA SCIENTIST,"82,500","BOSTON, MA",03/14/2016
4036,BUNKER HILL INSURANCE COMPANY,DATA SCIENTIST,"82,618","BOSTON, MA",03/12/2019
4037,BUNKER HILL INSURANCE COMPANY,DATA SCIENTIST,"82,618","BOSTON, MA",03/12/2019
4038,FIDELITY BROKERAGE SERVICES LLC,DATA SCIENTIST,"82,618","BOSTON, MA",12/03/2018
4039,WAYFAIR LLC,DATA SCIENTIST,"82,618","BOSTON, MA",02/26/2019
4040,FIDELITY BROKERAGE SERVICES LLC,DATA SCIENTIST,"82,618","BOSTON, MA",02/07/2019
4041,FIDELITY BROKERAGE SERVICES LLC,DATA SCIENTIST,"82,618","BOSTON, MA",02/11/2019
4042,FIDELITY BROKERAGE SERVICES LLC,DATA SCIENTIST,"82,618","BOSTON, MA",03/11/2019
4043,BITSIGHT TECHNOLOGIES INC,DATA SCIENTIST,"82,650","BOSTON, MA",02/21/2019
4044,MAXIMA CONSULTING INC,DATA SCIENTIST,"83,000","BOSTON, MA",03/07/2019
4045,BUNKER HILL INSURANCE COMPANY,DATA SCIENTIST,"84,011","BOSTON, MA",03/17/2017
4046,SECUREAPP TECHNOLOGIES LLC,DATA SCIENTIST,"84,698","BOSTON, MA",03/19/2019
4047,PANORAMA EDUCATION INC,DATA SCIENTIST,"84,975","BOSTON, MA",03/20/2017
4048,THE RIPPLES GROUP LLC,DATA SCIENTIST,"85,000","BOSTON, MA",10/27/2017
4049,BRIGHAM AND WOMEN'S HOSPITAL,DATA SCIENTIST,"85,000","BOSTON, MA",05/14/2019
4050,BRIGHAM AND WOMEN'S HOSPITAL,DATA SCIENTIST,"85,000","BOSTON, MA",05/14/2019
4051,ALIVIA CAPITAL LLC,DATA SCIENTIST,"85,000","BOSTON, MA",03/17/2017
4052,ALIVIA CAPITAL LLC,DATA SCIENTIST,"85,000","BOSTON, MA",03/17/2017
4053,BURNING GLASS INTERNATIONAL INC,DATA SCIENTIST,"87,500","BOSTON, MA",03/22/2021
4054,FIGUR8 INC,DATA SCIENTIST,"89,086","BOSTON, MA",03/06/2019
4055,WAYFAIR LLC,DATA SCIENTIST,"89,086","BOSTON, MA",02/26/2019
4056,RAPIDMINER INC,DATA SCIENTIST,"90,000","BOSTON, MA",10/24/2017
4057,VODA INC,DATA SCIENTIST,"90,000","BOSTON, MA",03/11/2019
4058,NASDAQ CORPORATE SOLUTIONS LLC,DATA SCIENTIST,"90,000","BOSTON, MA",02/08/2018
4059,ASICS DIGITAL INC,DATA SCIENTIST,"90,000","BOSTON, MA",02/15/2019
4060,ANALYSIS GROUP INC,DATA SCIENTIST,"90,000","BOSTON, MA",05/15/2019
4061,ASICS DIGITAL INC,DATA SCIENTIST,"90,000","BOSTON, MA",03/28/2018
4062,TRUEMOTION INC,DATA SCIENTIST,"90,000","BOSTON, MA",01/19/2017
4063,FITNESSKEEPER INC,DATA SCIENTIST,"90,000","BOSTON, MA",03/16/2018
4064,JOHN HANCOCK LIFE INSURANCE COMPANY (USA),DATA SCIENTIST,"90,001","BOSTON, MA",03/06/2020
4065,BENEFITS SCIENCE LLC,DATA SCIENTIST,"90,351","BOSTON, MA",10/19/2017
4066,NATIONAL FINANCIAL LLC,DATA SCIENTIST,"91,458","BOSTON, MA",09/25/2019
4067,WAYFAIR LLC,DATA SCIENTIST,"91,458","BOSTON, MA",02/05/2020
4068,"




",null,null,null,null
4069,NATIONAL FINANCIAL SERVICES LLC,DATA SCIENTIST,"91,458","BOSTON, MA",02/28/2020
4070,FIDELITY BROKERAGE SERVICES LLC,DATA SCIENTIST,"91,458","BOSTON, MA",09/18/2019
4071,WAYFAIR LLC,DATA SCIENTIST,"91,874","BOSTON, MA",02/11/2020
4072,EDISON ENERGY LLC,DATA SCIENTIST,"92,000","BOSTON, MA",02/24/2021
4073,EDISON ENERGY LLC,DATA SCIENTIST,"92,000","BOSTON, MA",05/18/2020
4074,EDISON ENERGY LLC,DATA SCIENTIST,"92,000","BOSTON, MA",02/24/2021
4075,THE NASDAQ STOCK MARKET LLC,DATA SCIENTIST,"92,000","BOSTON, MA",03/11/2020
4076,BRIGHAM AND WOMEN'S HOSPITAL,DATA SCIENTIST,"93,328","BOSTON, MA",02/04/2022
4077,OPTUM SERVICES INC,DATA SCIENTIST,"94,456","BOSTON, MA",03/31/2022
4078,BRIGHAM AND WOMEN'S HOSPITAL,DATA SCIENTIST,"94,500","BOSTON, MA",02/19/2019
4079,BURNING GLASS INTERNATIONAL INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/15/2018
4080,POWER ADVOCATE INC,DATA SCIENTIST,"95,000","BOSTON, MA",02/13/2015
4081,BURNING GLASS INTERNATIONAL INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/22/2021
4082,THE NASDAQ STOCK MARKET LLC,DATA SCIENTIST,"95,000","BOSTON, MA",03/22/2021
4083,LUX RESEARCH INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/02/2020
4084,DR/DECISION RESOURCES LLC,DATA SCIENTIST,"95,000","BOSTON, MA",02/26/2018
4085,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/06/2019
4086,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/06/2019
4087,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/16/2019
4088,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/18/2019
4089,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/13/2019
4090,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/15/2019
4091,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/15/2019
4092,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/18/2019
4093,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/20/2019
4094,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/19/2019
4095,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/20/2019
4096,CELECT INC,DATA SCIENTIST,"95,000","BOSTON, MA",03/05/2015
4097,INDIGO AG INC,DATA SCIENTIST,"95,000","BOSTON, MA",02/21/2019
4098,WAYFAIR LLC,DATA SCIENTIST,"96,242","BOSTON, MA",02/03/2021
4099,SHIFT TECHNOLOGY INC,DATA SCIENTIST,"97,000","BOSTON, MA",04/07/2020
4100,COLABERRY INC,DATA SCIENTIST,"97,178","BOSTON, MA",03/16/2019
4101,THE NASDAQ STOCK MARKET LLC,DATA SCIENTIST,"97,500","BOSTON, MA",05/19/2021
4102,ORACLE AMERICA INC,DATA SCIENTIST,"99,299","BOSTON, MA",05/14/2021
4103,COLABERRY INC,DATA SCIENTIST,"99,299","BOSTON, MA",04/11/2021
4104,WAYFAIR LLC,DATA SCIENTIST,"99,299","BOSTON, MA",02/03/2021
4105,DECISION POINT HEALTHCARE SOLUTIONS LLC,DATA SCIENTIST,"99,757","BOSTON, MA",03/01/2017
4106,ANALYSIS GROUP INC,DATA SCIENTIST,"100,000","BOSTON, MA",06/23/2020
4107,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"100,000","BOSTON, MA",03/14/2018
4108,THE NASDAQ STOCK MARKET LLC,DATA SCIENTIST,"100,000","BOSTON, MA",03/25/2022
4109,"




",null,null,null,null
4110,OWNERIQ INC,DATA SCIENTIST,"100,000","BOSTON, MA",03/20/2017
4111,SMARTBARGAINS INC,DATA SCIENTIST,"100,000","BOSTON, MA",02/27/2018
4112,INDIGO AG INC,DATA SCIENTIST,"100,000","BOSTON, MA",02/20/2019
4113,MCKINSEY & COMPANY INC UNITED STATES,DATA SCIENTIST,"100,000","BOSTON, MA",03/01/2019
4114,QUANTUM DISCOVERIES INC,DATA SCIENTIST,"100,000","BOSTON, MA",03/08/2019
4115,BENEFITS SCIENCE LLC,DATA SCIENTIST,"100,000","BOSTON, MA",03/11/2020
4116,BRIGHAM AND WOMEN'S HOSPITAL,DATA SCIENTIST,"100,249","BOSTON, MA",01/03/2022
4117,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,DATA SCIENTIST,"100,942","BOSTON, MA",07/01/2021
4118,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,DATA SCIENTIST,"100,942","BOSTON, MA",07/22/2021
4119,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,DATA SCIENTIST,"100,942","BOSTON, MA",07/22/2021
4120,WAYFAIR LLC,DATA SCIENTIST,"100,942","BOSTON, MA",02/03/2021
4121,ETIOMETRY INC,DATA SCIENTIST,"101,587","BOSTON, MA",01/12/2022
4122,HOMESITE GROUP INC,DATA SCIENTIST,"103,000","BOSTON, MA",04/06/2020
4123,LENDINGCLUB BANK NATIONAL ASSOCIATION,DATA SCIENTIST,"103,000","BOSTON, MA",03/18/2021
4124,AIR WORLDWIDE,DATA SCIENTIST,"103,771","BOSTON, MA",02/22/2022
4125,ATOS SYNTEL INC,DATA SCIENTIST,"103,917","BOSTON, MA",08/06/2021
4126,SIMON-KUCHER & PARTNERS STRATEGY & MARKETING CONSULTANTS LLC,DATA SCIENTIST,"104,000","BOSTON, MA",03/01/2021
4127,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST,"104,900","BOSTON, MA",02/24/2022
4128,DIGITAS INC,DATA SCIENTIST,"105,000","BOSTON, MA",07/22/2021
4129,HOMESITE GROUP INC,DATA SCIENTIST,"105,000","BOSTON, MA",01/28/2020
4130,THOMSON REUTERS HOLDINGS INC,DATA SCIENTIST,"105,000","BOSTON, MA",02/21/2017
4131,HYBRIS (US) CORP,DATA SCIENTIST,"105,000","BOSTON, MA",03/19/2020
4132,MICROSOFT CORPORATION,DATA SCIENTIST,"106,590","BOSTON, MA",03/28/2022
4133,THOMSON REUTERS HOLDINGS INC,DATA SCIENTIST,"108,675","BOSTON, MA",03/09/2018
4134,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"110,000","BOSTON, MA",09/25/2019
4135,CELECT INC,DATA SCIENTIST,"110,000","BOSTON, MA",03/17/2017
4136,METROMILE INC,DATA SCIENTIST,"110,000","BOSTON, MA",02/13/2017
4137,METROMILE INC,DATA SCIENTIST,"110,000","BOSTON, MA",02/13/2017
4138,THE RUBICON PROJECT INC,DATA SCIENTIST,"110,000","BOSTON, MA",02/06/2020
4139,MAGNITE INC,DATA SCIENTIST,"110,000","BOSTON, MA",03/03/2021
4140,CHEWY INC,DATA SCIENTIST,"110,000","BOSTON, MA",03/01/2019
4141,CHEWY INC,DATA SCIENTIST,"110,000","BOSTON, MA",03/18/2019
4142,REPUTATION INSTITUTE INC,DATA SCIENTIST,"110,000","BOSTON, MA",03/19/2021
4143,JOHN HANCOCK LIFE INSURANCE COMPANY (USA),DATA SCIENTIST,"110,000","BOSTON, MA",03/06/2020
4144,VERILY LIFE SCIENCES LLC,DATA SCIENTIST,"110,000","BOSTON, MA",01/15/2020
4145,HOMESITE GROUP INC,DATA SCIENTIST,"110,000","BOSTON, MA",02/25/2019
4146,QUANTOPIAN INC,DATA SCIENTIST,"110,906","BOSTON, MA",03/02/2017
4147,VERTEX PHARMACEUTICALS INCORPORATED,DATA SCIENTIST,"111,946","BOSTON, MA",02/26/2020
4148,PLYMOUTH ROCK HOME ASSURANCE CORPORATION,DATA SCIENTIST,"112,000","BOSTON, MA",09/07/2021
4149,KLAVIYO INC,DATA SCIENTIST,"112,387","BOSTON, MA",04/15/2020
4150,"




",null,null,null,null
4151,JOHN HANCOCK LIFE INSURANCE COMPANY (USA),DATA SCIENTIST,"113,850","BOSTON, MA",05/14/2021
4152,PLURALSIGHT LLC,DATA SCIENTIST,"115,000","BOSTON, MA",08/30/2021
4153,PLURALSIGHT LLC,DATA SCIENTIST,"115,000","BOSTON, MA",02/22/2021
4154,DANA-FARBER CANCER INSTITUTE,DATA SCIENTIST,"115,000","BOSTON, MA",07/09/2021
4155,JOHN HANCOCK LIFE INSURANCE COMPANY (USA),DATA SCIENTIST,"115,000","BOSTON, MA",10/05/2021
4156,CENGAGE LEARNING INC,DATA SCIENTIST,"115,000","BOSTON, MA",03/16/2017
4157,MCGRAW-HILL GLOBAL EDUCATION LLC,DATA SCIENTIST,"115,000","BOSTON, MA",02/06/2015
4158,EDISON ENERGY LLC,DATA SCIENTIST,"117,000","BOSTON, MA",04/15/2021
4159,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",03/29/2020
4160,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",05/05/2021
4161,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",10/07/2020
4162,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",10/07/2020
4163,KLAVIYO INC,DATA SCIENTIST,"120,000","BOSTON, MA",11/13/2019
4164,KLAVIYO INC,DATA SCIENTIST,"120,000","BOSTON, MA",11/26/2019
4165,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",04/01/2020
4166,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",05/04/2021
4167,LEGEND PICTURES LLC,DATA SCIENTIST,"120,000","BOSTON, MA",03/13/2017
4168,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",03/29/2020
4169,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",03/29/2020
4170,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",03/29/2020
4171,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",03/29/2020
4172,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",03/31/2020
4173,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",04/01/2020
4174,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",05/04/2021
4175,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",05/05/2021
4176,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",05/05/2021
4177,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",05/05/2021
4178,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",04/09/2020
4179,CELECT INC,DATA SCIENTIST,"120,000","BOSTON, MA",03/16/2017
4180,TRUE FIT CORPORATION,DATA SCIENTIST,"120,000","BOSTON, MA",04/13/2020
4181,MODERN DEVELOPMENT STUDIO LLC,DATA SCIENTIST,"120,000","BOSTON, MA",03/08/2019
4182,MAPDWELL INC,DATA SCIENTIST,"120,000","BOSTON, MA",02/28/2020
4183,VERILY LIFE SCIENCES LLC,DATA SCIENTIST,"120,000","BOSTON, MA",03/02/2022
4184,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",03/06/2020
4185,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",04/07/2021
4186,JOHN HANCOCK LIFE INSURANCE COMPANY (USA),DATA SCIENTIST,"120,000","BOSTON, MA",04/08/2021
4187,PARTNERS HEALTHCARE SYSTEM INC,DATA SCIENTIST,"120,000","BOSTON, MA",05/23/2019
4188,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",04/13/2021
4189,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",03/20/2020
4190,THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,"120,000","BOSTON, MA",03/24/2020
4191,PARTNERS HEALTHCARE,DATA SCIENTIST,"120,000","BOSTON, MA",01/20/2017
4192,MCGRAW-HILL GLOBAL EDUCATION LLC,DATA SCIENTIST,"120,000","BOSTON, MA",02/11/2015
4193,SMARTER TRAVEL MEDIA LLC,DATA SCIENTIST,"122,130","BOSTON, MA",02/26/2018
4194,KLAVIYO INC,DATA SCIENTIST,"126,000","BOSTON, MA",05/05/2021
4195,KLAVIYO INC,DATA SCIENTIST,"126,000","BOSTON, MA",05/13/2021
4196,TIVO SOLUTIONS INC (F/K/A TIVO INC),DATA SCIENTIST,"126,027","BOSTON, MA",02/14/2018
4197,TRUEMOTION,DATA SCIENTIST,"130,000","BOSTON, MA",04/20/2018
4198,MEDIDATA SOLUTIONS INC,DATA SCIENTIST,"133,536","BOSTON, MA",04/05/2022
4199,NIKE USA INC,DATA SCIENTIST,"136,000","BOSTON, MA",08/06/2021
4200,DATA PLUS MATH CORPORATION,DATA SCIENTIST,"137,000","BOSTON, MA",09/14/2018
4201,VERILY LIFE SCIENCES LLC,DATA SCIENTIST,"138,000","BOSTON, MA",03/11/2021
4202,NVIDIA CORPORATION,DATA SCIENTIST,"138,050","BOSTON, MA",04/13/2020
