,company,title,salary,location,date
288,IBM CORPORATION,DATA SCIENTIST,"185,496","SAN JOSE, CA",10/01/2020
289,APPZEN INC,DATA SCIENTIST,"192,600","SAN JOSE, CA",01/12/2021
290,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"194,397","SAN JOSE, CA",12/16/2019
291,CIRCLE INTERNET FINANCIAL LLC,DATA SCIENTIST,"200,000","SAN JOSE, CA",08/16/2021
292,IBM CORPORATION,DATA SCIENTIST,"211,848","SAN JOSE, CA",04/09/2020
293,WECASH INC,DATA SCIENTIST,"84,000","SANTA CLARA, CA",03/17/2018
294,BESTPCB DESIGN LLC,DATA SCIENTIST,"90,000","SANTA CLARA, CA",03/12/2019
295,AXBIO INC,DATA SCIENTIST,"96,160","SANTA CLARA, CA",04/10/2020
296,SERVICENOW INC,DATA SCIENTIST,"69,430","SANTA CLARA, CA",03/18/2019
297,BRAMBLES USA INC,DATA SCIENTIST,"72,000","SANTA CLARA, CA",03/13/2018
298,SERVICENOW INC,DATA SCIENTIST,"72,280","SANTA CLARA, CA",03/24/2020
299,SERVICENOW INC,DATA SCIENTIST,"79,560","SANTA CLARA, CA",03/09/2021
300,MOVE INC,DATA SCIENTIST,"85,000","SANTA CLARA, CA",02/13/2017
301,SERVICENOW INC,DATA SCIENTIST,"87,506","SANTA CLARA, CA",03/21/2019
302,NVIDIA CORPORATION,DATA SCIENTIST,"89,773","SANTA CLARA, CA",02/05/2020
303,"
 
",null,null,null,null
304,VIRTUAL POWER SYSTEMS,DATA SCIENTIST,"90,000","SANTA CLARA, CA",11/07/2014
305,TRUSTED PATTERNS INC,DATA SCIENTIST,"90,000","SANTA CLARA, CA",03/13/2015
306,INTERTEK USA INC,DATA SCIENTIST,"90,000","SANTA CLARA, CA",02/17/2020
307,MCAFEE LLC,DATA SCIENTIST,"90,500","SANTA CLARA, CA",04/02/2020
308,ERICSSON INC,DATA SCIENTIST,"92,414","SANTA CLARA, CA",02/28/2019
309,INTEL CORPORATION,DATA SCIENTIST,"92,414","SANTA CLARA, CA",01/09/2019
310,SERVICENOW INC,DATA SCIENTIST,"92,414","SANTA CLARA, CA",03/13/2019
311,ERICSSON INC,DATA SCIENTIST,"93,660","SANTA CLARA, CA",03/06/2019
312,ERICSSON INC,DATA SCIENTIST,"93,660","SANTA CLARA, CA",03/07/2019
313,ERICSSON INC,DATA SCIENTIST,"93,660","SANTA CLARA, CA",03/12/2019
314,ERICSSON INC,DATA SCIENTIST,"93,660","SANTA CLARA, CA",03/12/2019
315,ERICSSON INC,DATA SCIENTIST,"93,660","SANTA CLARA, CA",03/12/2019
316,ERICSSON INC,DATA SCIENTIST,"93,660","SANTA CLARA, CA",03/19/2019
317,ERICSSON INC,DATA SCIENTIST,"93,660","SANTA CLARA, CA",04/03/2019
318,ALPINE ELECTRONICS OF SILICON VALLEY INC,DATA SCIENTIST,"95,000","SANTA CLARA, CA",03/21/2019
319,ALPINE ELECTRONICS OF SILICON VALLEY INC,DATA SCIENTIST,"95,000","SANTA CLARA, CA",03/21/2019
320,ALBEADO INC,DATA SCIENTIST,"95,638","SANTA CLARA, CA",03/05/2019
321,ALBEADO INC,DATA SCIENTIST,"95,638","SANTA CLARA, CA",03/05/2019
322,FLEXASOFT LLC,DATA SCIENTIST,"95,638","SANTA CLARA, CA",03/21/2019
323,FLEXASOFT LLC,DATA SCIENTIST,"95,638","SANTA CLARA, CA",03/26/2019
324,FLEXASOFT LLC,DATA SCIENTIST,"95,638","SANTA CLARA, CA",03/26/2019
325,QUANTUMSOFT SOLUTIONS INC,DATA SCIENTIST,"96,325","SANTA CLARA, CA",03/28/2018
326,NVIDIA CORPORATION,DATA SCIENTIST,"96,990","SANTA CLARA, CA",03/20/2018
327,INTEL CORPORATION,DATA SCIENTIST,"98,342","SANTA CLARA, CA",06/24/2021
328,AKAMAI TECHNOLOGIES INC,DATA SCIENTIST,"98,342","SANTA CLARA, CA",10/07/2020
329,INTEL CORPORATION,DATA SCIENTIST,"98,342","SANTA CLARA, CA",02/24/2021
330,NVIDIA CORPORATION,DATA SCIENTIST,"98,342","SANTA CLARA, CA",03/30/2021
331,STREAMVECTOR INC,DATA SCIENTIST,"100,000","SANTA CLARA, CA",03/20/2019
332,ERICSSON INC,DATA SCIENTIST,"101,093","SANTA CLARA, CA",06/16/2020
333,"




",null,null,null,null
334,ERICSSON INC,DATA SCIENTIST,"101,093","SANTA CLARA, CA",03/13/2020
335,ERICSSON INC,DATA SCIENTIST,"101,224","SANTA CLARA, CA",02/26/2020
336,ERICSSON INC,DATA SCIENTIST,"101,224","SANTA CLARA, CA",03/13/2020
337,ERICSSON INC,DATA SCIENTIST,"101,224","SANTA CLARA, CA",02/26/2020
338,ERICSSON INC,DATA SCIENTIST,"101,224","SANTA CLARA, CA",02/26/2020
339,ERICSSON INC,DATA SCIENTIST,"101,224","SANTA CLARA, CA",03/06/2020
340,ERICSSON INC,DATA SCIENTIST,"101,224","SANTA CLARA, CA",03/06/2020
341,ERICSSON INC,DATA SCIENTIST,"101,224","SANTA CLARA, CA",03/06/2020
342,ERICSSON INC,DATA SCIENTIST,"101,224","SANTA CLARA, CA",03/13/2020
343,ERICSSON INC,DATA SCIENTIST,"101,224","SANTA CLARA, CA",03/13/2020
344,ERICSSON INC,DATA SCIENTIST,"101,224","SANTA CLARA, CA",02/26/2020
345,ERICSSON INC,DATA SCIENTIST,"101,224","SANTA CLARA, CA",03/06/2020
346,ALBEADO INC,DATA SCIENTIST,"103,000","SANTA CLARA, CA",03/05/2019
347,ALBEADO INC,DATA SCIENTIST,"103,000","SANTA CLARA, CA",03/05/2019
348,BRAMBLES USA INC,DATA SCIENTIST,"103,590","SANTA CLARA, CA",03/13/2020
349,ERICSSON INC,DATA SCIENTIST,"103,628","SANTA CLARA, CA",02/26/2020
350,PICARRO INC,DATA SCIENTIST,"103,751","SANTA CLARA, CA",02/22/2017
351,ERICSSON INC,DATA SCIENTIST,"104,613","SANTA CLARA, CA",03/01/2022
352,ERICSSON INC,DATA SCIENTIST,"104,717","SANTA CLARA, CA",04/28/2021
353,ERICSSON INC,DATA SCIENTIST,"104,717","SANTA CLARA, CA",05/12/2021
354,ERICSSON INC,DATA SCIENTIST,"104,717","SANTA CLARA, CA",05/25/2021
355,AKAMAI TECHNOLOGIES INC,DATA SCIENTIST,"105,000","SANTA CLARA, CA",03/12/2018
356,INTEL AMERICAS INC,DATA SCIENTIST,"105,622","SANTA CLARA, CA",12/16/2019
357,INTEL CORPORATION,DATA SCIENTIST,"105,622","SANTA CLARA, CA",02/14/2020
358,SERVICENOW INC,DATA SCIENTIST,"105,622","SANTA CLARA, CA",07/08/2019
359,TELENAV INC,DATA SCIENTIST,"105,810","SANTA CLARA, CA",02/13/2019
360,ERICSSON INC,DATA SCIENTIST,"105,810","SANTA CLARA, CA",03/06/2019
361,ERICSSON INC,DATA SCIENTIST,"105,810","SANTA CLARA, CA",03/06/2019
362,ERICSSON INC,DATA SCIENTIST,"105,810","SANTA CLARA, CA",03/06/2019
363,ERICSSON INC,DATA SCIENTIST,"105,810","SANTA CLARA, CA",03/06/2019
364,ERICSSON INC,DATA SCIENTIST,"105,810","SANTA CLARA, CA",03/07/2019
365,ERICSSON INC,DATA SCIENTIST,"105,810","SANTA CLARA, CA",03/07/2019
366,ALBEADO INC,DATA SCIENTIST,"106,000","SANTA CLARA, CA",03/05/2019
367,ALBEADO INC,DATA SCIENTIST,"106,000","SANTA CLARA, CA",03/05/2019
368,ONDOT SYSTEMS INC,DATA SCIENTIST,"106,000","SANTA CLARA, CA",03/21/2019
369,ERICSSON INC,DATA SCIENTIST,"107,102","SANTA CLARA, CA",02/26/2020
370,SMARTLENS ANALYTICS INC,DATA SCIENTIST,"108,000","SANTA CLARA, CA",04/03/2020
371,INTEL CORPORATION,DATA SCIENTIST,"108,118","SANTA CLARA, CA",06/28/2018
372,TELENAV INC,DATA SCIENTIST,"108,784","SANTA CLARA, CA",02/10/2020
373,SEELOZ INC,DATA SCIENTIST,"108,784","SANTA CLARA, CA",03/26/2020
374,"




",null,null,null,null
375,TELENAV INC,DATA SCIENTIST,"108,784","SANTA CLARA, CA",02/10/2020
376,TELENAV INC,DATA SCIENTIST,"109,554","SANTA CLARA, CA",02/05/2020
377,ALPINE ELECTRONICS OF SILICON VALLEY INC,DATA SCIENTIST,"110,000","SANTA CLARA, CA",03/31/2022
378,BIG DATA FEDERATION INC,DATA SCIENTIST,"110,000","SANTA CLARA, CA",04/14/2020
379,ONDOT SYSTEMS INC,DATA SCIENTIST,"110,000","SANTA CLARA, CA",03/02/2020
380,BRAMBLES USA INC,DATA SCIENTIST,"110,550","SANTA CLARA, CA",02/28/2020
381,INTEL CORPORATION,DATA SCIENTIST,"110,802","SANTA CLARA, CA",12/27/2018
382,INTEL CORPORATION,DATA SCIENTIST,"110,802","SANTA CLARA, CA",05/07/2019
383,INTEL CORPORATION,DATA SCIENTIST,"110,802","SANTA CLARA, CA",01/11/2019
384,INTEL CORPORATION,DATA SCIENTIST,"110,802","SANTA CLARA, CA",03/13/2019
385,INTEL CORPORATION,DATA SCIENTIST,"110,802","SANTA CLARA, CA",04/16/2019
386,ERICSSON INC,DATA SCIENTIST,"111,488","SANTA CLARA, CA",03/03/2022
387,AKAMAI TECHNOLOGIES INC,DATA SCIENTIST,"112,000","SANTA CLARA, CA",03/08/2019
388,AKAMAI TECHNOLOGIES INC,DATA SCIENTIST,"112,000","SANTA CLARA, CA",02/19/2019
389,ERICSSON INC,DATA SCIENTIST,"113,056","SANTA CLARA, CA",03/23/2022
390,ERICSSON INC,DATA SCIENTIST,"113,056","SANTA CLARA, CA",03/24/2022
391,RITE PROS INC,DATA SCIENTIST,"114,899","SANTA CLARA, CA",04/13/2022
392,CLARA ANALYTICS,DATA SCIENTIST,"115,000","SANTA CLARA, CA",03/01/2019
393,CHEGG INC,DATA SCIENTIST,"115,000","SANTA CLARA, CA",11/29/2016
394,CLARA ANALYTICS,DATA SCIENTIST,"115,000","SANTA CLARA, CA",03/01/2019
395,NVIDIA CORPORATION,DATA SCIENTIST,"115,060","SANTA CLARA, CA",02/01/2018
396,NVIDIA CORPORATION,DATA SCIENTIST,"115,060","SANTA CLARA, CA",02/01/2018
397,NVIDIA CORPORATION,DATA SCIENTIST,"115,543","SANTA CLARA, CA",03/16/2017
398,NVIDIA CORPORATION,DATA SCIENTIST,"115,544","SANTA CLARA, CA",05/03/2021
399,ROCHE MOLECULAR SYSTEMS INC,DATA SCIENTIST,"116,334","SANTA CLARA, CA",11/23/2020
400,ROCHE MOLECULAR SYSTEMS INC,DATA SCIENTIST,"116,334","SANTA CLARA, CA",11/23/2020
401,ORACLE AMERICA INC,DATA SCIENTIST,"116,720","SANTA CLARA, CA",07/17/2018
402,TOUCHPAL INC,DATA SCIENTIST,"117,384","SANTA CLARA, CA",04/08/2020
403,CHEGG INC,DATA SCIENTIST,"120,000","SANTA CLARA, CA",02/27/2018
404,CHEGG INC,DATA SCIENTIST,"120,000","SANTA CLARA, CA",12/21/2016
405,CHEGG INC,DATA SCIENTIST,"120,000","SANTA CLARA, CA",12/17/2014
406,LEANTAAS INC,DATA SCIENTIST,"120,000","SANTA CLARA, CA",02/21/2017
407,CHEGG INC,DATA SCIENTIST,"120,000","SANTA CLARA, CA",01/31/2019
408,CHEGG INC,DATA SCIENTIST,"120,000","SANTA CLARA, CA",01/31/2019
409,CHEGG INC,DATA SCIENTIST,"120,000","SANTA CLARA, CA",03/11/2019
410,CLARA ANALYTICS,DATA SCIENTIST,"120,000","SANTA CLARA, CA",03/13/2018
411,CLARA ANALYTICS,DATA SCIENTIST,"120,000","SANTA CLARA, CA",03/13/2018
412,CLARA ANALYTICS,DATA SCIENTIST,"120,144","SANTA CLARA, CA",02/25/2019
413,INTEL CORPORATION,DATA SCIENTIST,"120,827","SANTA CLARA, CA",02/25/2021
414,INTEL CORPORATION,DATA SCIENTIST,"120,827","SANTA CLARA, CA",02/26/2021
415,"




",null,null,null,null
416,INTEL CORPORATION,DATA SCIENTIST,"120,827","SANTA CLARA, CA",03/22/2021
417,INTEL CORPORATION,DATA SCIENTIST,"120,827","SANTA CLARA, CA",03/25/2021
418,INTEL CORPORATION,DATA SCIENTIST,"120,848","SANTA CLARA, CA",11/08/2021
419,INTEL CORPORATION,DATA SCIENTIST,"120,848","SANTA CLARA, CA",11/10/2021
420,INTEL CORPORATION,DATA SCIENTIST,"120,848","SANTA CLARA, CA",04/12/2022
421,INTEL CORPORATION,DATA SCIENTIST,"120,848","SANTA CLARA, CA",01/17/2022
422,INTEL CORPORATION,DATA SCIENTIST,"120,848","SANTA CLARA, CA",03/14/2022
423,INTEL CORPORATION,DATA SCIENTIST,"120,848","SANTA CLARA, CA",03/17/2022
424,INTEL CORPORATION,DATA SCIENTIST,"120,848","SANTA CLARA, CA",12/29/2021
425,INTEL CORPORATION,DATA SCIENTIST,"121,472","SANTA CLARA, CA",02/26/2020
426,APPLIED MATERIALS INC,DATA SCIENTIST,"121,472","SANTA CLARA, CA",03/24/2020
427,INTEL CORPORATION,DATA SCIENTIST,"122,932","SANTA CLARA, CA",02/08/2017
428,TERADATA OPERATIONS INC,DATA SCIENTIST,"123,000","SANTA CLARA, CA",04/17/2020
429,MCAFEE LLC,DATA SCIENTIST,"123,071","SANTA CLARA, CA",03/10/2017
430,MCAFEE LLC,DATA SCIENTIST,"123,071","SANTA CLARA, CA",03/20/2017
431,INTEL CORPORATION,DATA SCIENTIST,"123,220","SANTA CLARA, CA",02/15/2017
432,ERICSSON INC,DATA SCIENTIST,"123,261","SANTA CLARA, CA",02/28/2019
433,PALO ALTO NETWORKS INC,DATA SCIENTIST,"125,000","SANTA CLARA, CA",02/11/2016
434,CLARA ANALYTICS,DATA SCIENTIST,"125,000","SANTA CLARA, CA",03/13/2018
435,CLARA ANALYTICS,DATA SCIENTIST,"125,000","SANTA CLARA, CA",05/01/2020
436,CLARA ANALYTICS,DATA SCIENTIST,"125,000","SANTA CLARA, CA",02/20/2019
437,PALO ALTO NETWORKS INC,DATA SCIENTIST,"125,000","SANTA CLARA, CA",03/05/2020
438,LEANTAAS INC,DATA SCIENTIST,"125,000","SANTA CLARA, CA",04/14/2021
439,HORTONWORKS INC,DATA SCIENTIST,"125,000","SANTA CLARA, CA",03/17/2015
440,MANTHAN SYSTEMS INC,DATA SCIENTIST,"126,000","SANTA CLARA, CA",10/24/2019
441,NVIDIA CORPORATION,DATA SCIENTIST,"126,298","SANTA CLARA, CA",02/27/2018
442,NVIDIA CORPORATION,DATA SCIENTIST,"126,298","SANTA CLARA, CA",02/27/2018
443,ARISTA NETWORKS INC,DATA SCIENTIST,"126,500","SANTA CLARA, CA",03/17/2021
444,AELLA DATA INC,DATA SCIENTIST,"127,000","SANTA CLARA, CA",01/05/2018
445,INTEL CORPORATION,DATA SCIENTIST,"127,088","SANTA CLARA, CA",08/23/2021
446,TELENAV INC,DATA SCIENTIST,"127,254","SANTA CLARA, CA",02/06/2018
447,GODADDYCOM LLC,DATA SCIENTIST,"127,891","SANTA CLARA, CA",04/02/2021
448,GODADDYCOM LLC,DATA SCIENTIST,"127,891","SANTA CLARA, CA",04/02/2021
449,MCAFEE LLC,DATA SCIENTIST,"128,000","SANTA CLARA, CA",06/04/2018
450,PALO ALTO NETWORKS INC,DATA SCIENTIST,"128,750","SANTA CLARA, CA",02/10/2017
451,AKAMAI TECHNOLOGIES INC,DATA SCIENTIST,"129,540","SANTA CLARA, CA",02/12/2020
452,LEANTAAS INC,DATA SCIENTIST,"130,000","SANTA CLARA, CA",03/12/2018
453,PALO ALTO NETWORKS INC,DATA SCIENTIST,"130,000","SANTA CLARA, CA",02/27/2018
454,LEANTAAS INC,DATA SCIENTIST,"132,000","SANTA CLARA, CA",03/12/2019
455,APPLIED MATERIALS INC,DATA SCIENTIST,"133,119","SANTA CLARA, CA",03/05/2021
456,"




",null,null,null,null
457,ROCHE SEQUENCING SOLUTIONS INC,DATA SCIENTIST,"133,210","SANTA CLARA, CA",03/29/2022
458,ERICSSON INC,DATA SCIENTIST,"134,709","SANTA CLARA, CA",05/14/2021
459,CROSS COMMERCE MEDIA INC,DATA SCIENTIST,"135,000","SANTA CLARA, CA",05/20/2021
460,CHEGG INC,DATA SCIENTIST,"135,000","SANTA CLARA, CA",03/05/2018
461,GODADDYCOM LLC,DATA SCIENTIST,"137,000","SANTA CLARA, CA",03/25/2020
462,NVIDIA CORPORATION,DATA SCIENTIST,"138,327","SANTA CLARA, CA",02/07/2018
463,NVIDIA CORPORATION,DATA SCIENTIST,"138,327","SANTA CLARA, CA",02/07/2018
464,INTEL CORPORATION,DATA SCIENTIST,"139,495","SANTA CLARA, CA",02/19/2018
465,INTEL CORPORATION,DATA SCIENTIST,"139,495","SANTA CLARA, CA",02/20/2018
466,LEANTAAS INC,DATA SCIENTIST,"140,000","SANTA CLARA, CA",03/08/2018
467,CHEGG INC,DATA SCIENTIST,"140,000","SANTA CLARA, CA",03/05/2018
468,INTEL CORPORATION,DATA SCIENTIST,"142,938","SANTA CLARA, CA",02/23/2017
469,NVIDIA CORPORATION,DATA SCIENTIST,"143,291","SANTA CLARA, CA",03/15/2021
470,ROCHE SEQUENCING SOLUTIONS INC,DATA SCIENTIST,"144,123","SANTA CLARA, CA",05/24/2021
471,PALO ALTO NETWORKS INC,DATA SCIENTIST,"144,244","SANTA CLARA, CA",02/12/2018
472,MAPLEBEAR INC,DATA SCIENTIST,"145,000","SANTA CLARA, CA",04/08/2022
473,LIFE SPECTACULAR INC,DATA SCIENTIST,"150,000","SANTA CLARA, CA",04/15/2022
474,LEANTAAS INC,DATA SCIENTIST,"150,000","SANTA CLARA, CA",03/08/2018
475,ORACLE AMERICA INC,DATA SCIENTIST,"150,165","SANTA CLARA, CA",04/06/2021
476,CHEGG INC,DATA SCIENTIST,"151,000","SANTA CLARA, CA",02/07/2019
477,INTEL CORPORATION,DATA SCIENTIST,"152,681","SANTA CLARA, CA",04/01/2022
478,NVIDIA CORPORATION,DATA SCIENTIST,"157,477","SANTA CLARA, CA",03/07/2022
479,NVIDIA CORPORATION,DATA SCIENTIST,"158,163","SANTA CLARA, CA",10/25/2018
480,GROUPON INC,DATA SCIENTIST,"158,200","SANTA CLARA, CA",02/20/2019
481,TEJASE TECHNOLOGIES INC,DATA SCIENTIST,"163,966","SANTA CLARA, CA",10/26/2020
482,NVIDIA CORPORATION,DATA SCIENTIST,"165,000","SANTA CLARA, CA",01/12/2021
483,LEANTAAS INC,DATA SCIENTIST,"165,000","SANTA CLARA, CA",03/22/2021
484,NVIDIA CORPORATION,DATA SCIENTIST,"171,163","SANTA CLARA, CA",01/11/2021
485,ORACLE AMERICA INC,DATA SCIENTIST,"173,973","SANTA CLARA, CA",10/19/2020
486,NVIDIA CORPORATION,DATA SCIENTIST,"210,000","SANTA CLARA, CA",01/28/2021
487,NVIDIA CORPORATION,DATA SCIENTIST,"210,000","SANTA CLARA, CA",02/09/2021
488,JDCOM AMERICAN TECHNOLOGIES CORPORATION,DATA SCIENTIST,"250,000","SANTA CLARA, CA",10/07/2016
489,YONO HEALTH INC,DATA SCIENTIST,"50,220","SUNNYVALE, CA",02/28/2017
490,JUNIPER NETWORKS INC,DATA SCIENTIST,"79,480","SUNNYVALE, CA",03/17/2022
491,JUNIPER NETWORKS INC,DATA SCIENTIST,"84,140","SUNNYVALE, CA",04/16/2019
492,TELESENSE INC,DATA SCIENTIST,"69,430","SUNNYVALE, CA",03/14/2019
493,JUNIPER NETWORKS INC,DATA SCIENTIST,"72,280","SUNNYVALE, CA",02/28/2020
494,BRIDGETOWN CONSULTING GROUP INC,DATA SCIENTIST,"74,000","SUNNYVALE, CA",09/05/2019
495,UNIVISION INTERACTIVE MEDIA INC,DATA SCIENTIST,"90,000","SUNNYVALE, CA",03/09/2016
496,ACQUIA INC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",02/25/2020
497,ACQUIA INC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",02/25/2020
498,ACQUIA INC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",02/25/2020
499,"
 
",null,null,null,null
500,ACQUIA INC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",02/25/2020
501,AGILONE INC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/08/2019
502,AGILONE INC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/08/2019
503,AGILONE INC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/08/2019
504,AGILONE INC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/08/2019
505,AGILONE INC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/08/2019
506,AGILONE INC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/08/2019
507,AGILONE INC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/08/2019
508,AGILONE INC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/08/2019
509,GLOBALSYNC LLC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/14/2019
510,GLOBALSYNC LLC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/14/2019
511,GLOBALSYNC LLC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/14/2019
512,GLOBALSYNC LLC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/14/2019
513,GLOBALSYNC LLC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/14/2019
514,GLOBALSYNC LLC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/14/2019
515,GLOBALSYNC LLC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/14/2019
516,GLOBALSYNC LLC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/14/2019
517,GLOBALSYNC LLC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/14/2019
518,GLOBALSYNC LLC,DATA SCIENTIST,"92,414","SUNNYVALE, CA",03/14/2019
519,AGILONE INC,DATA SCIENTIST,"93,974","SUNNYVALE, CA",02/26/2015
520,MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA INC,DATA SCIENTIST,"94,536","SUNNYVALE, CA",03/03/2017
521,AGILONE INC,DATA SCIENTIST,"95,000","SUNNYVALE, CA",02/25/2015
522,AGILONE INC,DATA SCIENTIST,"95,000","SUNNYVALE, CA",02/25/2015
523,AGILONE INC,DATA SCIENTIST,"95,000","SUNNYVALE, CA",02/26/2015
524,HOTEL REVUP LLC,DATA SCIENTIST,"95,000","SUNNYVALE, CA",03/01/2019
525,PEOPLEAXIS INC,DATA SCIENTIST,"95,638","SUNNYVALE, CA",08/17/2018
526,BRIDGETOWN CONSULTING GROUP INC,DATA SCIENTIST,"95,638","SUNNYVALE, CA",03/25/2019
527,MOTIVO INC,DATA SCIENTIST,"96,990","SUNNYVALE, CA",01/18/2018
528,UBER TECHNOLOGIES INC,DATA SCIENTIST,"98,134","SUNNYVALE, CA",03/30/2022
529,"




",null,null,null,null
530,AGILONE INC,DATA SCIENTIST,"100,000","SUNNYVALE, CA",05/09/2018
531,ACQUIA INC,DATA SCIENTIST,"100,000","SUNNYVALE, CA",02/25/2020
532,AGILONE INC,DATA SCIENTIST,"100,000","SUNNYVALE, CA",05/09/2018
533,AGILONE INC,DATA SCIENTIST,"100,000","SUNNYVALE, CA",03/03/2015
534,UNIVISION INTERACTIVE MEDIA INC,DATA SCIENTIST,"100,000","SUNNYVALE, CA",03/10/2017
535,AGILONE INC,DATA SCIENTIST,"100,000","SUNNYVALE, CA",03/10/2017
536,APPZEN INC,DATA SCIENTIST,"105,000","SUNNYVALE, CA",03/15/2017
537,OATH HOLDINGS INC,DATA SCIENTIST,"105,810","SUNNYVALE, CA",02/25/2019
538,LINKEDIN CORPORATION,DATA SCIENTIST,"106,000","SUNNYVALE, CA",04/19/2022
539,NIRVANA ENTERPRISES LLC,DATA SCIENTIST,"106,000","SUNNYVALE, CA",04/28/2020
540,LINKEDIN CORPORATION,DATA SCIENTIST,"106,000","SUNNYVALE, CA",03/04/2022
541,LINKEDIN CORPORATION,DATA SCIENTIST,"106,000","SUNNYVALE, CA",03/22/2022
542,LINKEDIN CORPORATION,DATA SCIENTIST,"106,000","SUNNYVALE, CA",12/28/2021
543,LINKEDIN CORPORATION,DATA SCIENTIST,"107,203","SUNNYVALE, CA",10/31/2017
544,LINKEDIN CORPORATION,DATA SCIENTIST,"107,203","SUNNYVALE, CA",11/21/2017
545,LINKEDIN CORPORATION,DATA SCIENTIST,"108,000","SUNNYVALE, CA",01/30/2018
546,LINKEDIN CORPORATION,DATA SCIENTIST,"108,000","SUNNYVALE, CA",01/16/2018
547,LINKEDIN CORPORATION,DATA SCIENTIST,"108,826","SUNNYVALE, CA",04/04/2022
548,LINKEDIN CORPORATION,DATA SCIENTIST,"108,826","SUNNYVALE, CA",01/14/2022
549,LINKEDIN CORPORATION,DATA SCIENTIST,"108,826","SUNNYVALE, CA",02/24/2022
550,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"110,000","SUNNYVALE, CA",10/05/2021
551,AGILONE INC,DATA SCIENTIST,"110,000","SUNNYVALE, CA",03/03/2015
552,OATH HOLDINGS INC,DATA SCIENTIST,"110,802","SUNNYVALE, CA",02/19/2019
553,OATH HOLDINGS INC,DATA SCIENTIST,"110,802","SUNNYVALE, CA",02/19/2019
554,INDEED INC,DATA SCIENTIST,"110,802","SUNNYVALE, CA",04/23/2019
555,OATH HOLDINGS INC,DATA SCIENTIST,"110,802","SUNNYVALE, CA",08/09/2018
556,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",11/21/2019
557,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",11/21/2019
558,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",10/07/2019
559,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",03/27/2020
560,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",04/27/2020
561,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",01/30/2020
562,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",02/03/2020
563,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",02/03/2020
564,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",02/05/2020
565,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",02/06/2020
566,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",02/13/2020
567,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",02/19/2020
568,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",02/19/2020
569,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",02/20/2020
570,"




",null,null,null,null
571,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",02/26/2020
572,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",04/02/2021
573,LEAPMIND INC,DATA SCIENTIST,"111,000","SUNNYVALE, CA",02/22/2018
574,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",03/20/2020
575,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",04/16/2021
576,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",03/23/2020
577,LINKEDIN CORPORATION,DATA SCIENTIST,"111,000","SUNNYVALE, CA",01/15/2020
